,x,y,z
16443,1289525.5,-4670299.0,4134180.5
16444,1289528.125,-4670300.5,4134181.0
16445,1289525.875,-4670299.0,4134180.5
16446,1289530.875,-4670302.0,4134181.25
16447,1289526.0,-4670299.0,4134180.5
16448,1289530.5,-4670302.0,4134181.5
16449,1289526.375,-4670299.5,4134180.5
16450,1289527.25,-4670300.0,4134181.25
16451,1289526.875,-4670299.5,4134180.5
16452,1289530.25,-4670302.0,4134182.0
16453,1289527.75,-4670300.0,4134180.5
16454,1289531.125,-4670302.5,4134182.5
16455,1289528.25,-4670300.5,4134180.75
16456,1289531.5,-4670302.5,4134182.75
16457,1289534.5,-4670304.5,4134184.25
16458,1289525.5,-4670299.0,4134180.5
16459,1289527.875,-4670300.5,4134181.0
16460,1289525.875,-4670299.0,4134180.5
16461,1289534.5,-4670304.5,4134181.5
16462,1289526.125,-4670299.0,4134180.5
16463,1289530.5,-4670302.0,4134181.5
16464,1289526.375,-4670299.5,4134180.5
16465,1289527.25,-4670300.0,4134181.25
16466,1289526.875,-4670299.5,4134180.5
16467,1289534.5,-4670304.5,4134182.75
16468,1289527.625,-4670300.0,4134180.5
16469,1289530.875,-4670302.5,4134182.5
16470,1289528.25,-4670300.5,4134180.75
16471,1289534.5,-4670304.5,4134183.75
16472,1289527.75,-4670300.0,4134180.75
16473,1289534.5,-4670304.5,4134184.25
16474,1289525.5,-4670299.0,4134180.5
16475,1289527.875,-4670300.5,4134181.0
16476,1289525.875,-4670299.0,4134180.5
16477,1289526.125,-4670299.0,4134180.5
16478,1289534.5,-4670304.5,4134182.0
16479,1289526.375,-4670299.5,4134180.5
16480,1289530.75,-4670302.0,4134181.75
16481,1289527.0,-4670299.5,4134180.5
16482,1289534.5,-4670304.5,4134182.75
16483,1289527.375,-4670300.0,4134180.5
16484,1289530.875,-4670302.5,4134182.5
16485,1289528.125,-4670300.5,4134180.75
16486,1289534.5,-4670304.5,4134183.75
16487,1289527.875,-4670300.5,4134180.75
16488,1289534.5,-4670304.5,4134184.25
16489,1289525.5,-4670299.0,4134180.5
16490,1289528.0,-4670300.5,4134181.0
16491,1289525.75,-4670299.0,4134180.5
16492,1289527.75,-4670300.5,4134181.25
16493,1289526.125,-4670299.0,4134180.5
16494,1289527.75,-4670300.5,4134181.25
16495,1289526.375,-4670299.5,4134180.5
16496,1289530.625,-4670302.0,4134181.75
16497,1289527.0,-4670300.0,4134180.5
16498,1289530.875,-4670302.5,4134182.25
16499,1289527.5,-4670300.0,4134180.5
16500,1289531.25,-4670302.5,4134182.5
16501,1289528.0,-4670300.5,4134180.75
16502,1289537.25,-4670306.5,4134184.5
16503,1289528.0,-4670300.5,4134180.75
16504,1289534.5,-4670304.5,4134184.25
16505,1289525.5,-4670299.0,4134180.5
16506,1289527.875,-4670300.5,4134181.0
16507,1289525.75,-4670299.0,4134180.5
16508,1289528.625,-4670301.0,4134181.25
16509,1289526.125,-4670299.0,4134180.5
16510,1289530.5,-4670302.0,4134181.5
16511,1289526.375,-4670299.5,4134180.5
16512,1289530.75,-4670302.0,4134181.75
16513,1289527.0,-4670300.0,4134180.5
16514,1289530.25,-4670302.0,4134182.0
16515,1289527.5,-4670300.0,4134180.5
16516,1289538.0,-4670307.0,4134184.0
16517,1289528.125,-4670300.5,4134180.75
16518,1289537.125,-4670306.5,4134184.5
16519,1289527.875,-4670300.5,4134180.75
16520,1289525.5,-4670299.0,4134180.5
16521,1289528.0,-4670300.5,4134181.0
16522,1289525.75,-4670299.0,4134180.5
16523,1289532.5,-4670303.5,4134181.5
16524,1289526.125,-4670299.0,4134180.5
16525,1289528.625,-4670301.0,4134181.5
16526,1289526.25,-4670299.5,4134180.5
16527,1289530.375,-4670302.0,4134181.75
16528,1289527.0,-4670300.0,4134180.5
16529,1289531.0,-4670302.5,4134182.25
16530,1289527.625,-4670300.0,4134180.5
16531,1289530.375,-4670302.0,4134182.25
16532,1289528.375,-4670300.5,4134180.75
16533,1289533.25,-4670304.0,4134183.5
16534,1289527.875,-4670300.5,4134180.75
16535,1289525.5,-4670299.0,4134180.5
16536,1289528.0,-4670300.5,4134181.0
16537,1289525.625,-4670299.0,4134180.5
16538,1289527.625,-4670300.5,4134181.25
16539,1289526.125,-4670299.0,4134180.5
16540,1289528.625,-4670301.0,4134181.5
16541,1289526.25,-4670299.5,4134180.5
16542,1289528.125,-4670300.5,4134181.5
16543,1289527.0,-4670300.0,4134180.5
16544,1289538.625,-4670307.5,4134183.75
16545,1289527.625,-4670300.0,4134180.5
16546,1289531.125,-4670302.5,4134182.5
16547,1289528.0,-4670300.5,4134180.75
16548,1289537.0,-4670306.5,4134184.5
16549,1289528.0,-4670300.5,4134180.75
16550,1289533.25,-4670304.0,4134183.75
16551,1289525.5,-4670299.0,4134180.5
16552,1289528.125,-4670300.5,4134181.0
16553,1289525.625,-4670299.0,4134180.5
16554,1289528.375,-4670300.5,4134181.25
16555,1289526.125,-4670299.0,4134180.5
16556,1289528.625,-4670301.0,4134181.25
16557,1289526.25,-4670299.5,4134180.5
16558,1289536.0,-4670306.0,4134182.75
16559,1289527.0,-4670300.0,4134180.5
16560,1289537.5,-4670307.0,4134183.5
16561,1289527.5,-4670300.0,4134180.5
16562,1289530.25,-4670302.0,4134182.25
16563,1289527.75,-4670300.5,4134180.75
16564,1289530.0,-4670302.0,4134182.5
16565,1289528.125,-4670300.5,4134180.75
16566,1289537.875,-4670307.0,4134185.25
16567,1289525.5,-4670299.0,4134180.5
16568,1289527.875,-4670300.5,4134181.0
16569,1289525.75,-4670299.0,4134180.5
16570,1289527.75,-4670300.5,4134181.25
16571,1289526.125,-4670299.0,4134180.5
16572,1289530.5,-4670302.0,4134181.5
16573,1289526.25,-4670299.5,4134180.5
16574,1289526.875,-4670300.0,4134180.5
16575,1289527.625,-4670300.5,4134181.5
16576,1289527.5,-4670300.0,4134180.5
16577,1289530.25,-4670302.0,4134182.25
16578,1289528.25,-4670300.5,4134180.75
16579,1289529.75,-4670301.5,4134182.5
16580,1289528.0,-4670300.5,4134180.75
16581,1289537.875,-4670307.0,4134185.25
16582,1289525.5,-4670299.0,4134180.5
16583,1289527.875,-4670300.5,4134181.0
16584,1289525.75,-4670299.0,4134180.5
16585,1289527.75,-4670300.5,4134181.25
16586,1289526.0,-4670299.0,4134180.5
16587,1289530.5,-4670302.0,4134181.5
16588,1289526.25,-4670299.5,4134180.5
16589,1289530.375,-4670302.0,4134181.75
16590,1289526.875,-4670300.0,4134180.5
16591,1289527.5,-4670300.0,4134181.5
16592,1289527.375,-4670300.0,4134180.5
16593,1289530.375,-4670302.0,4134182.25
16594,1289528.25,-4670301.0,4134180.75
16595,1289530.0,-4670302.0,4134182.5
16596,1289527.125,-4670300.0,4134180.75
16597,1289530.75,-4670302.5,4134183.0
16598,1289525.5,-4670299.0,4134180.5
16599,1289527.875,-4670300.5,4134181.0
16600,1289525.75,-4670299.0,4134180.5
16601,1289526.0,-4670299.0,4134180.5
16602,1289527.0,-4670300.0,4134181.25
16603,1289526.25,-4670299.5,4134180.5
16604,1289530.375,-4670302.0,4134181.75
16605,1289527.0,-4670300.0,4134180.5
16606,1289528.125,-4670300.5,4134181.75
16607,1289527.375,-4670300.0,4134180.5
16608,1289530.5,-4670302.5,4134182.25
16609,1289528.25,-4670300.5,4134180.75
16610,1289530.0,-4670302.0,4134182.5
16611,1289527.75,-4670300.5,4134180.75
16612,1289542.125,-4670310.5,4134186.75
16613,1289525.5,-4670299.0,4134180.5
16614,1289527.75,-4670300.5,4134181.0
16615,1289525.75,-4670299.0,4134180.5
16616,1289528.25,-4670301.0,4134181.25
16617,1289526.0,-4670299.0,4134180.5
16618,1289527.0,-4670300.0,4134181.25
16619,1289526.375,-4670299.5,4134180.5
16620,1289530.375,-4670302.0,4134181.75
16621,1289526.875,-4670300.0,4134180.5
16622,1289530.375,-4670302.0,4134182.0
16623,1289527.375,-4670300.0,4134180.5
16624,1289531.125,-4670302.5,4134182.5
16625,1289527.125,-4670300.0,4134180.75
16626,1289529.875,-4670302.0,4134182.5
16627,1289527.625,-4670300.5,4134180.75
16628,1289530.625,-4670302.5,4134183.0
16629,1289525.5,-4670299.0,4134180.5
16630,1289527.875,-4670300.5,4134181.0
16631,1289525.75,-4670299.0,4134180.5
16632,1289529.0,-4670301.5,4134181.25
16633,1289526.0,-4670299.0,4134180.5
16634,1289526.375,-4670299.5,4134180.5
16635,1289530.875,-4670302.5,4134182.0
16636,1289527.0,-4670300.0,4134180.5
16637,1289530.25,-4670302.0,4134182.0
16638,1289527.5,-4670300.0,4134180.5
16639,1289538.375,-4670308.0,4134184.25
16640,1289528.125,-4670300.5,4134180.75
16641,1289530.0,-4670302.0,4134182.5
16642,1289527.75,-4670300.5,4134180.75
16643,1289542.25,-4670310.5,4134186.75
16644,1289525.5,-4670299.0,4134180.5
16645,1289527.75,-4670300.5,4134181.0
16646,1289525.75,-4670299.0,4134180.5
16647,1289528.5,-4670301.0,4134181.25
16648,1289526.0,-4670299.0,4134180.5
16649,1289527.75,-4670300.5,4134181.25
16650,1289526.25,-4670299.5,4134180.5
16651,1289528.25,-4670301.0,4134181.5
16652,1289527.0,-4670300.0,4134180.5
16653,1289530.75,-4670302.5,4134182.25
16654,1289527.375,-4670300.0,4134180.5
16655,1289530.75,-4670302.5,4134182.5
16656,1289528.25,-4670301.0,4134180.75
16657,1289531.625,-4670303.0,4134183.0
16658,1289527.75,-4670300.5,4134180.75
16659,1289534.125,-4670305.0,4134184.25
16660,1289525.5,-4670299.0,4134180.5
16661,1289527.875,-4670300.5,4134181.0
16662,1289525.75,-4670299.0,4134180.5
16663,1289527.875,-4670300.5,4134181.25
16664,1289526.0,-4670299.0,4134180.5
16665,1289528.625,-4670301.0,4134181.5
16666,1289526.375,-4670299.5,4134180.5
16667,1289526.875,-4670300.0,4134180.5
16668,1289527.375,-4670300.0,4134180.5
16669,1289530.375,-4670302.5,4134182.25
16670,1289528.25,-4670301.0,4134180.75
16671,1289527.75,-4670300.5,4134180.75
16672,1289542.125,-4670310.5,4134186.75
16673,1289525.5,-4670299.0,4134180.5
16674,1289527.875,-4670300.5,4134181.0
16675,1289525.75,-4670299.0,4134180.5
16676,1289527.75,-4670300.5,4134181.25
16677,1289526.0,-4670299.5,4134180.5
16678,1289528.625,-4670301.0,4134181.5
16679,1289526.375,-4670299.5,4134180.5
16680,1289528.625,-4670301.0,4134181.5
16681,1289526.75,-4670300.0,4134180.5
16682,1289528.625,-4670301.0,4134181.75
16683,1289527.375,-4670300.0,4134180.5
16684,1289528.625,-4670301.0,4134182.0
16685,1289528.125,-4670301.0,4134180.75
16686,1289528.0,-4670300.5,4134180.75
16687,1289525.5,-4670299.0,4134180.5
16688,1289525.75,-4670299.0,4134180.5
16689,1289528.5,-4670301.0,4134181.25
16690,1289526.0,-4670299.0,4134180.5
16691,1289528.5,-4670301.0,4134181.5
16692,1289526.375,-4670299.5,4134180.5
16693,1289527.5,-4670300.5,4134181.5
16694,1289526.75,-4670300.0,4134180.5
16695,1289528.625,-4670301.0,4134181.75
16696,1289526.875,-4670300.0,4134180.75
16697,1289528.625,-4670301.0,4134182.0
16698,1289527.5,-4670300.5,4134180.75
16699,1289528.625,-4670301.0,4134182.25
16700,1289527.625,-4670300.5,4134180.75
16701,1289528.625,-4670301.0,4134182.25
16702,1289525.5,-4670299.0,4134180.5
16703,1289527.75,-4670300.5,4134181.0
16704,1289525.75,-4670299.0,4134180.5
16705,1289527.0,-4670300.0,4134181.0
16706,1289526.0,-4670299.5,4134180.5
16707,1289528.5,-4670301.0,4134181.5
16708,1289526.375,-4670299.5,4134180.5
16709,1289527.5,-4670300.5,4134181.5
16710,1289526.75,-4670300.0,4134180.5
16711,1289528.125,-4670301.0,4134181.75
16712,1289527.375,-4670300.5,4134180.5
16713,1289528.625,-4670301.0,4134182.0
16714,1289528.125,-4670301.0,4134180.75
16715,1289528.625,-4670301.0,4134182.25
16716,1289527.625,-4670300.5,4134180.75
16717,1289528.625,-4670301.0,4134182.25
16718,1289525.5,-4670299.0,4134180.5
16719,1289527.75,-4670300.5,4134181.0
16720,1289525.75,-4670299.0,4134180.5
16721,1289527.625,-4670300.5,4134181.25
16722,1289526.0,-4670299.0,4134180.5
16723,1289526.375,-4670299.5,4134180.5
16724,1289528.5,-4670301.0,4134181.5
16725,1289526.875,-4670300.0,4134180.5
16726,1289528.5,-4670301.0,4134181.75
16727,1289527.375,-4670300.0,4134180.5
16728,1289528.5,-4670301.0,4134182.0
16729,1289528.125,-4670301.0,4134180.75
16730,1289528.625,-4670301.0,4134182.25
16731,1289527.625,-4670300.5,4134180.75
16732,1289528.625,-4670301.0,4134182.25
16733,1289525.5,-4670299.0,4134180.5
16734,1289525.75,-4670299.0,4134180.5
16735,1289528.5,-4670301.0,4134181.25
16736,1289526.0,-4670299.5,4134180.5
16737,1289527.5,-4670300.5,4134181.25
16738,1289526.375,-4670299.5,4134180.5
16739,1289528.5,-4670301.0,4134181.5
16740,1289526.875,-4670300.0,4134180.5
16741,1289528.5,-4670301.0,4134181.75
16742,1289527.25,-4670300.0,4134180.5
16743,1289528.5,-4670301.0,4134182.0
16744,1289527.625,-4670300.5,4134180.75
16745,1289528.5,-4670301.0,4134182.25
16746,1289528.5,-4670301.0,4134182.25
16747,1289525.5,-4670299.0,4134180.5
16748,1289525.75,-4670299.0,4134180.5
16749,1289528.375,-4670301.0,4134181.25
16750,1289526.0,-4670299.5,4134180.5
16751,1289526.375,-4670299.5,4134180.5
16752,1289528.5,-4670301.0,4134181.5
16753,1289526.875,-4670300.0,4134180.5
16754,1289528.5,-4670301.0,4134181.75
16755,1289527.25,-4670300.0,4134180.5
16756,1289528.5,-4670301.0,4134182.0
16757,1289527.625,-4670300.5,4134180.75
16758,1289528.5,-4670301.0,4134182.25
16759,1289527.625,-4670300.5,4134180.75
16760,1289528.5,-4670301.0,4134182.25
16761,1289525.5,-4670299.0,4134180.5
16762,1289525.75,-4670299.0,4134180.5
16763,1289526.0,-4670299.5,4134180.5
16764,1289526.25,-4670299.5,4134180.5
16765,1289528.5,-4670301.0,4134181.5
16766,1289526.75,-4670300.0,4134180.5
16767,1289528.5,-4670301.0,4134181.75
16768,1289527.375,-4670300.5,4134180.5
16769,1289528.5,-4670301.0,4134182.0
16770,1289527.625,-4670300.5,4134180.75
16771,1289528.5,-4670301.0,4134182.25
16772,1289526.75,-4670300.0,4134181.0
16773,1289528.5,-4670301.0,4134182.25
16774,1289525.5,-4670299.0,4134180.5
16775,1289525.75,-4670299.0,4134180.5
16776,1289526.875,-4670300.0,4134181.0
16777,1289526.0,-4670299.5,4134180.5
16778,1289526.25,-4670299.5,4134180.5
16779,1289528.5,-4670301.0,4134181.5
16780,1289526.75,-4670300.0,4134180.5
16781,1289528.5,-4670301.0,4134181.75
16782,1289527.375,-4670300.5,4134180.5
16783,1289528.5,-4670301.0,4134182.0
16784,1289527.375,-4670300.5,4134180.75
16785,1289528.5,-4670301.0,4134182.25
16786,1289526.75,-4670300.0,4134181.0
16787,1289528.5,-4670301.0,4134182.25
16788,1289525.5,-4670299.0,4134180.5
16789,1289525.75,-4670299.0,4134180.5
16790,1289527.5,-4670300.5,4134181.25
16791,1289526.0,-4670299.5,4134180.5
16792,1289526.25,-4670299.5,4134180.5
16793,1289528.5,-4670301.0,4134181.5
16794,1289526.75,-4670300.0,4134180.5
16795,1289528.5,-4670301.0,4134181.75
16796,1289527.375,-4670300.5,4134180.5
16797,1289528.5,-4670301.0,4134182.0
16798,1289527.5,-4670300.5,4134180.75
16799,1289528.625,-4670301.5,4134182.25
16800,1289528.5,-4670301.0,4134182.25
16801,1289525.5,-4670299.0,4134180.5
16802,1289525.75,-4670299.0,4134180.5
16803,1289526.0,-4670299.5,4134180.5
16804,1289526.25,-4670299.5,4134180.5
16805,1289528.5,-4670301.0,4134181.5
16806,1289526.75,-4670300.0,4134180.5
16807,1289528.625,-4670301.5,4134181.75
16808,1289527.0,-4670300.0,4134180.75
16809,1289528.5,-4670301.0,4134182.0
16810,1289527.625,-4670300.5,4134180.75
16811,1289528.5,-4670301.5,4134182.25
16812,1289528.5,-4670301.0,4134182.25
16813,1289525.5,-4670299.0,4134180.5
16814,1289525.75,-4670299.0,4134180.5
16815,1289526.0,-4670299.5,4134180.5
16816,1289526.25,-4670299.5,4134180.5
16817,1289528.5,-4670301.0,4134181.5
16818,1289526.75,-4670300.0,4134180.5
16819,1289527.25,-4670300.5,4134180.5
16820,1289528.5,-4670301.5,4134182.0
16821,1289528.5,-4670301.0,4134182.25
16822,1289525.5,-4670299.0,4134180.5
16823,1289526.75,-4670300.0,4134181.0
16824,1289525.75,-4670299.0,4134180.5
16825,1289527.5,-4670300.5,4134181.25
16826,1289526.0,-4670299.5,4134180.5
16827,1289526.25,-4670299.5,4134180.5
16828,1289528.5,-4670301.5,4134181.5
16829,1289526.875,-4670300.0,4134180.5
16830,1289527.25,-4670300.5,4134180.5
16831,1289529.75,-4670302.5,4134182.25
16832,1289528.5,-4670301.5,4134182.25
16833,1289525.5,-4670299.0,4134180.5
16834,1289525.75,-4670299.0,4134180.5
16835,1289526.0,-4670299.5,4134180.5
16836,1289526.25,-4670299.5,4134180.5
16837,1289527.875,-4670301.0,4134181.5
16838,1289526.75,-4670300.0,4134180.5
16839,1289527.25,-4670300.5,4134180.5
16840,1289529.875,-4670302.5,4134182.25
16841,1289525.5,-4670299.0,4134180.5
16842,1289526.75,-4670300.0,4134181.0
16843,1289525.75,-4670299.0,4134180.5
16844,1289527.125,-4670300.0,4134181.0
16845,1289526.0,-4670299.5,4134180.5
16846,1289526.25,-4670299.5,4134180.5
16847,1289527.75,-4670300.5,4134181.5
16848,1289526.75,-4670300.0,4134180.5
16849,1289530.25,-4670302.5,4134182.0
16850,1289529.875,-4670302.5,4134182.25
16851,1289525.5,-4670299.0,4134180.5
16852,1289525.75,-4670299.0,4134180.5
16853,1289526.0,-4670299.5,4134180.5
16854,1289526.25,-4670299.5,4134180.5
16855,1289526.75,-4670300.0,4134180.5
16856,1289529.875,-4670302.5,4134182.25
16857,1289525.5,-4670299.0,4134180.5
16858,1289525.75,-4670299.0,4134180.5
16859,1289526.0,-4670299.5,4134180.5
16860,1289526.25,-4670299.5,4134180.5
16861,1289526.75,-4670300.0,4134180.5
16862,1289529.875,-4670302.5,4134182.25
16863,1289525.5,-4670299.0,4134180.5
16864,1289525.75,-4670299.0,4134180.5
16865,1289526.0,-4670299.5,4134180.5
16866,1289526.25,-4670299.5,4134180.5
16867,1289526.75,-4670300.0,4134180.5
16868,1289529.75,-4670302.5,4134182.25
16869,1289525.5,-4670299.0,4134180.5
16870,1289525.625,-4670299.0,4134180.5
16871,1289526.0,-4670299.5,4134180.5
16872,1289526.25,-4670299.5,4134180.5
16873,1289526.625,-4670300.0,4134180.5
16874,1289527.125,-4670300.5,4134180.5
16875,1289537.625,-4670309.0,4134184.25
16876,1289532.5,-4670304.5,4134183.75
16877,1289525.5,-4670299.0,4134180.5
16878,1289525.625,-4670299.0,4134180.5
16879,1289525.875,-4670299.5,4134180.5
16880,1289526.25,-4670299.5,4134180.5
16881,1289526.625,-4670300.0,4134180.5
16882,1289530.125,-4670302.5,4134182.25
16883,1289531.25,-4670303.5,4134183.0
16884,1289525.5,-4670299.0,4134180.5
16885,1289525.625,-4670299.0,4134180.5
16886,1289525.875,-4670299.5,4134180.5
16887,1289526.25,-4670299.5,4134180.5
16888,1289526.625,-4670300.0,4134180.5
16889,1289530.0,-4670302.5,4134182.25
16890,1289525.5,-4670299.0,4134180.5
16891,1289525.625,-4670299.0,4134180.5
16892,1289525.875,-4670299.5,4134180.5
16893,1289531.125,-4670303.5,4134181.75
16894,1289526.25,-4670299.5,4134180.5
16895,1289526.625,-4670300.0,4134180.5
16896,1289532.0,-4670304.5,4134182.5
16897,1289528.125,-4670301.0,4134181.75
16898,1289525.5,-4670299.0,4134180.5
16899,1289525.625,-4670299.0,4134180.5
16900,1289525.875,-4670299.5,4134180.5
16901,1289529.875,-4670302.5,4134181.5
16902,1289526.25,-4670299.5,4134180.5
16903,1289526.625,-4670300.0,4134180.5
16904,1289528.125,-4670301.0,4134181.75
16905,1289529.5,-4670302.5,4134182.75
16906,1289525.5,-4670299.0,4134180.5
16907,1289525.625,-4670299.0,4134180.5
16908,1289525.875,-4670299.5,4134180.5
16909,1289529.875,-4670302.5,4134181.5
16910,1289526.25,-4670299.5,4134180.5
16911,1289526.625,-4670300.0,4134180.5
16912,1289528.125,-4670301.0,4134181.75
16913,1289529.625,-4670302.5,4134182.5
16914,1289525.5,-4670299.0,4134180.5
16915,1289525.625,-4670299.0,4134180.5
16916,1289525.875,-4670299.5,4134180.5
16917,1289526.125,-4670299.5,4134180.5
16918,1289526.625,-4670300.0,4134180.5
16919,1289529.75,-4670302.5,4134182.0
16920,1289528.0,-4670301.0,4134181.75
16921,1289528.0,-4670301.0,4134182.25
16922,1289525.5,-4670299.0,4134180.5
16923,1289525.625,-4670299.0,4134180.5
16924,1289525.875,-4670299.5,4134180.5
16925,1289526.125,-4670299.5,4134180.5
16926,1289529.75,-4670302.5,4134181.75
16927,1289526.625,-4670300.0,4134180.5
16928,1289529.625,-4670302.5,4134182.0
16929,1289527.125,-4670300.5,4134180.5
16930,1289527.875,-4670301.0,4134181.75
16931,1289528.125,-4670301.5,4134182.25
16932,1289525.5,-4670299.0,4134180.5
16933,1289525.625,-4670299.0,4134180.5
16934,1289525.875,-4670299.5,4134180.5
16935,1289528.625,-4670301.5,4134181.5
16936,1289526.25,-4670299.5,4134180.5
16937,1289526.625,-4670300.0,4134180.5
16938,1289530.125,-4670303.0,4134182.25
16939,1289527.0,-4670300.5,4134180.5
16940,1289527.875,-4670301.0,4134181.75
16941,1289529.375,-4670302.5,4134182.5
16942,1289528.0,-4670301.0,4134182.25
16943,1289525.5,-4670299.0,4134180.5
16944,1289525.625,-4670299.0,4134180.5
16945,1289525.875,-4670299.5,4134180.5
16946,1289528.625,-4670301.5,4134181.5
16947,1289526.125,-4670299.5,4134180.5
16948,1289529.625,-4670302.5,4134181.75
16949,1289526.75,-4670300.0,4134180.5
16950,1289530.125,-4670303.0,4134182.25
16951,1289527.0,-4670300.5,4134180.5
16952,1289529.625,-4670302.5,4134182.25
16953,1289528.0,-4670301.0,4134182.0
16954,1289537.0,-4670309.0,4134185.5
16955,1289525.5,-4670299.0,4134180.5
16956,1289525.5,-4670299.0,4134180.5
16957,1289529.625,-4670302.5,4134181.25
16958,1289525.875,-4670299.5,4134180.5
16959,1289526.125,-4670299.5,4134180.5
16960,1289529.625,-4670302.5,4134181.75
16961,1289526.75,-4670300.0,4134180.5
16962,1289530.0,-4670303.0,4134182.0
16963,1289527.0,-4670300.5,4134180.5
16964,1289529.5,-4670302.5,4134182.25
16965,1289528.0,-4670301.0,4134182.0
16966,1289528.25,-4670301.5,4134182.25
16967,1289525.5,-4670299.0,4134180.5
16968,1289529.625,-4670302.5,4134181.0
16969,1289525.5,-4670299.0,4134180.5
16970,1289529.625,-4670302.5,4134181.25
16971,1289525.875,-4670299.5,4134180.5
16972,1289529.625,-4670302.5,4134181.5
16973,1289526.125,-4670299.5,4134180.5
16974,1289529.875,-4670303.0,4134181.75
16975,1289526.75,-4670300.0,4134180.5
16976,1289530.0,-4670303.0,4134182.0
16977,1289527.0,-4670300.5,4134180.75
16978,1289529.625,-4670302.5,4134182.25
16979,1289529.5,-4670302.5,4134182.5
16980,1289529.375,-4670302.5,4134182.75
16981,1289525.5,-4670299.0,4134180.5
16982,1289525.5,-4670299.0,4134180.5
16983,1289537.25,-4670309.5,4134181.75
16984,1289525.875,-4670299.5,4134180.5
16985,1289529.625,-4670302.5,4134181.5
16986,1289526.125,-4670299.5,4134180.5
16987,1289526.625,-4670300.0,4134180.5
16988,1289530.0,-4670303.0,4134182.25
16989,1289527.0,-4670300.5,4134180.75
16990,1289527.75,-4670301.0,4134181.75
16991,1289529.5,-4670302.5,4134182.5
16992,1289529.375,-4670302.5,4134182.75
16993,1289525.5,-4670299.0,4134180.5
16994,1289525.5,-4670299.0,4134180.5
16995,1289528.25,-4670301.5,4134181.25
16996,1289525.875,-4670299.5,4134180.5
16997,1289526.125,-4670299.5,4134180.5
16998,1289529.75,-4670303.0,4134181.75
16999,1289526.625,-4670300.0,4134180.5
17000,1289530.0,-4670303.0,4134182.25
17001,1289527.0,-4670300.5,4134180.75
17002,1289527.75,-4670301.0,4134181.75
17003,1289528.375,-4670301.5,4134182.25
17004,1289528.25,-4670301.5,4134180.75
17005,1289529.375,-4670302.5,4134182.75
17006,1289525.5,-4670299.0,4134180.5
17007,1289525.5,-4670299.0,4134180.5
17008,1289528.375,-4670301.5,4134181.25
17009,1289525.875,-4670299.5,4134180.5
17010,1289527.875,-4670301.0,4134181.25
17011,1289526.125,-4670299.5,4134180.5
17012,1289526.125,-4670299.5,4134180.75
17013,1289529.625,-4670302.5,4134182.0
17014,1289527.0,-4670300.5,4134180.75
17015,1289527.75,-4670301.0,4134181.75
17016,1289529.5,-4670302.5,4134182.5
17017,1289536.875,-4670309.0,4134185.5
17018,1289525.5,-4670299.0,4134180.5
17019,1289525.5,-4670299.0,4134180.5
17020,1289525.875,-4670299.5,4134180.5
17021,1289527.375,-4670300.5,4134181.25
17022,1289526.125,-4670299.5,4134180.5
17023,1289529.875,-4670303.0,4134181.75
17024,1289526.125,-4670299.5,4134180.75
17025,1289530.25,-4670303.5,4134182.25
17026,1289529.625,-4670303.0,4134182.25
17027,1289527.125,-4670300.5,4134180.75
17028,1289528.25,-4670301.5,4134182.25
17029,1289532.25,-4670305.0,4134183.75
17030,1289525.5,-4670299.0,4134180.5
17031,1289525.625,-4670299.0,4134180.5
17032,1289525.875,-4670299.5,4134180.5
17033,1289532.125,-4670305.0,4134181.75
17034,1289526.125,-4670299.5,4134180.5
17035,1289528.375,-4670301.5,4134181.5
17036,1289526.625,-4670300.0,4134180.5
17037,1289528.5,-4670302.0,4134181.75
17038,1289529.625,-4670303.0,4134182.25
17039,1289527.125,-4670300.5,4134180.75
17040,1289528.25,-4670301.5,4134182.0
17041,1289527.875,-4670301.0,4134182.25
17042,1289525.5,-4670299.0,4134180.5
17043,1289525.625,-4670299.0,4134180.5
17044,1289527.375,-4670301.0,4134181.25
17045,1289525.875,-4670299.5,4134180.5
17046,1289526.125,-4670299.5,4134180.5
17047,1289529.625,-4670303.0,4134181.75
17048,1289526.625,-4670300.0,4134180.5
17049,1289528.5,-4670302.0,4134181.75
17050,1289526.875,-4670300.5,4134180.75
17051,1289532.125,-4670305.0,4134183.0
17052,1289527.5,-4670301.0,4134182.0
17053,1289527.875,-4670301.0,4134182.25
17054,1289525.5,-4670299.0,4134180.5
17055,1289532.125,-4670305.0,4134181.0
17056,1289525.625,-4670299.0,4134180.5
17057,1289525.875,-4670299.5,4134180.5
17058,1289528.0,-4670301.5,4134181.25
17059,1289526.25,-4670299.5,4134180.5
17060,1289526.625,-4670300.0,4134180.5
17061,1289530.25,-4670303.5,4134182.25
17062,1289526.875,-4670300.5,4134180.75
17063,1289529.625,-4670303.0,4134182.25
17064,1289527.5,-4670301.0,4134182.0
17065,1289531.0,-4670304.0,4134180.75
17066,1289532.125,-4670305.0,4134183.75
17067,1289525.5,-4670299.0,4134180.5
17068,1289527.875,-4670301.5,4134181.0
17069,1289525.625,-4670299.0,4134180.5
17070,1289532.125,-4670305.0,4134181.5
17071,1289525.875,-4670299.5,4134180.5
17072,1289532.125,-4670305.0,4134181.75
17073,1289526.125,-4670299.5,4134180.5
17074,1289532.125,-4670305.0,4134182.25
17075,1289526.5,-4670300.0,4134180.5
17076,1289528.375,-4670302.0,4134181.75
17077,1289527.0,-4670300.5,4134180.5
17078,1289529.5,-4670303.0,4134182.25
