Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1678822359.4187908,12467,1678822359,418272511,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.06831008196053245,0.38615835806148957,0.06524744670694134,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,0.2753331909179687,1.1707646118164061,9.670180505371093,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.429706,12468,1678822359,428283092,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0625842856168621,0.3900199416421044,0.10506170500362594,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,0.1771709228515625,1.1540052001953125,9.773131176757811,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.4389672,12469,1678822359,438292789,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.08721852570009504,0.4010720601659333,0.13968279917465604,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,0.040701428222656245,0.86191259765625,9.744400756835937,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.4499333,12470,1678822359,448292862,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10492854694912197,0.40147153432944516,0.17603494805423764,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,0.05985504150390625,1.20667763671875,9.83777462158203,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.4591584,12471,1678822359,458302465,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.13156015784991437,0.39414784133172726,0.20306603311854193,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.26815058593749996,1.3551181396484375,9.665392102050781,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.470165,12472,1678822359,468302833,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.12490225512471628,0.4004062698934135,0.20506340393610134,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.34715924072265625,1.5035586425781249,9.943119494628906,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.4793222,12473,1678822359,478312775,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1268996259422757,0.4004062698934135,0.2187786835500094,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.229843359375,1.7860744384765623,9.775525378417969,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.4910657,12474,1678822359,488313310,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.12996226119586682,0.4101268078722027,0.22011026409504902,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.229843359375,1.7286135986328124,9.672574707031249,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.499522,12475,1678822359,498322408,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1234375165251727,0.3736415009381171,0.22290658323963225,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.41898529052734373,1.7094599853515624,9.962273107910155,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.5089207,12476,1678822359,508333457,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.08655273542757524,0.33262882015089684,0.23449133398147692,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.42377369384765623,2.243366955566406,9.87608184814453,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.5197146,12477,1678822359,518333590,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.047404267403410444,0.2881540299465736,0.2536660938300474,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.5793968017578125,2.288856787109375,9.660603698730467,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.529193,12478,1678822359,528342112,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.03475425222553406,0.25845978379219003,0.2789661241858002,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.5410895751953124,2.003946789550781,10.13226142578125,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.540655,12479,1678822359,538341827,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.03888215191515688,0.23928502394361956,0.31025826699423126,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.5746083984375,2.070984436035156,10.101136804199218,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.550825,12480,1678822359,548353846,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.045140580476843085,0.18855180517761008,0.3316967137693691,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.584185205078125,2.013523596191406,10.295067138671874,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.5601509,12481,1678822359,558353975,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.03289003946247859,0.17523599972721388,0.342615674238694,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.7876923461914062,2.212242333984375,10.199299072265624,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.5695372,12482,1678822359,568361728,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.021837920938649752,0.1604554556772741,0.35113778972694754,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.6679822631835937,1.8267758666992187,10.242394702148436,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.578951,12483,1678822359,578374169,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.006791060779702058,0.13515542532152133,0.35420042498053866,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.47644613037109373,1.5705962890624998,10.47702646484375,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.590405,12484,1678822359,588374264,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.013582121559404116,0.1209075134895974,0.3715109720660537,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.40940848388671874,1.5298948608398437,10.283096130371094,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.5990741,12485,1678822359,598381440,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.019973708175594285,0.10958907885676065,0.3865578322250014,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.4213794921875,1.2330138549804688,10.32379755859375,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.6099212,12486,1678822359,608381332,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.022104237047657675,0.09760485395140409,0.4083957531636512,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.4836287353515625,1.2713210815429687,10.618284362792968,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.6191592,12487,1678822359,618394558,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.02170476288414579,0.08828379013612674,0.44634579869728036,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.2609679809570312,1.4796166259765624,10.345345373535155,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.630126,12488,1678822359,628394878,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.031558458917438977,0.11411645270989536,0.4609931846927161,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.1771709228515625,1.3479355346679687,10.64222637939453,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.6400855,12489,1678822359,638401038,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.06671218530648491,0.11371697854638348,0.4748416223611282,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.20829554443359374,1.0486603271484374,10.656591589355468,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.6504261,12490,1678822359,648415010,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.07736482966680187,0.11771172018150232,0.4647216102188271,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.3399766357421875,1.0749965454101562,10.340556970214843,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.6596732,12491,1678822359,658414966,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.06125270507182247,0.12423646485219647,0.447277905078808,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.33039982910156246,1.2330138549804688,10.568006127929687,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.6689944,12492,1678822359,668420241,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.04833637378493817,0.1510012338074928,0.43076630632031676,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.48123453369140623,1.2713210815429687,10.402806213378906,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.6798692,12493,1678822359,678420622,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.04154531300523612,0.15526229155161958,0.4142547075618255,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.35194764404296874,0.9337386474609375,10.441113439941406,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.6899273,12494,1678822359,688435240,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0346210941710301,0.17670073832675745,0.3894873094240886,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.34715924072265625,1.0486603271484374,10.43871923828125,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.7000527,12495,1678822359,698435398,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.041944787168748006,0.1838912732699714,0.40320258903799666,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.6536170532226562,0.9169792358398436,10.263942517089843,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.709427,12496,1678822359,708440320,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.031558458917438977,0.1996039237014389,0.4102599659267066,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.6296750366210937,0.9337386474609375,10.297461340332031,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.7202659,12497,1678822359,718455548,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.020106866230098247,0.21105551638877962,0.43649210266398714,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.5291185668945312,0.8858546142578124,10.16338604736328,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.729812,12498,1678822359,728455654,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.02942793004537558,0.2267681668202471,0.4499410661688873,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.9097966308593749,0.6847416748046875,10.275913525390624,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.739693,12499,1678822359,738459568,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.05392901207410457,0.23062975040086203,0.4667189810363865,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.9145850341796874,0.4644751220703125,10.409988818359375,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.7499623,12500,1678822359,748459928,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.07416903635870678,0.24088292059766708,0.4647216102188271,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.9002198242187499,0.6751648681640625,10.053252770996092,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.7592325,12501,1678822359,758475543,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.05233111542005703,0.23062975040086203,0.4596616041476765,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.2832920898437499,0.8020575561523438,10.24718310546875,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.7702992,12502,1678822359,768476065,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.015845808485971467,0.21052288417076379,0.4375573671000188,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.235408056640625,1.0438719238281249,10.04846436767578,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.7794862,12503,1678822359,778479622,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0011984224905356572,0.2049302458815974,0.426372090521686,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.2761094848632812,0.8786720092773437,9.967061511230469,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.7896745,12504,1678822359,788496273,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.005858954398174323,0.1894839115591378,0.4110589142537304,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.1923124267578125,0.8451531860351562,10.280701928710936,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.7997737,12505,1678822359,798496346,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.011584750741844684,0.14980281131695714,0.42211103277755924,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.4413093994140624,1.1707646118164061,9.871293444824218,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.8092463,12506,1678822359,808499328,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.03954794218767669,0.11877698461753401,0.4407531604081139,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.6160861206054686,1.1659762084960936,9.91438907470703,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.8201046,12507,1678822359,818498987,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.08255799379245637,0.08615326126406335,0.4547347561310299,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.3048399047851562,1.3215993164062498,10.000580334472655,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.8295581,12508,1678822359,828516642,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.10639328554866556,0.06245112756235814,0.4554005464035497,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.3718775512695311,0.9624690673828125,9.7683427734375,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.8403966,12509,1678822359,838516782,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.11824435239951817,0.03874899386065292,0.4600610783111884,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.4341267944335936,0.948103857421875,10.249577307128906,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.8498356,12510,1678822359,848518922,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.12769857426929948,0.023968449810713145,0.4645884521643231,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.1731588134765625,0.6081272216796875,10.09395419921875,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.859135,12511,1678822359,858536942,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.16072177178628202,-0.028495823663847848,0.4428836892801773,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.5131354492187499,0.8786720092773437,10.242394702148436,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.8702118,12512,1678822359,868537045,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.20373182339106172,-0.03901530996966084,0.4227768230500791,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.1851298217773436,0.7924807495117187,10.115502014160155,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.8794572,12513,1678822359,878538618,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.23422501787246902,-0.04953479627547383,0.41119207230823435,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.0558429321289062,0.4261678955078125,10.149020837402343,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.890461,12514,1678822359,888538577,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.23835291756209182,-0.07190534943213943,0.3968110024218065,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.8451531860351562,0.1867477294921875,10.505756884765624,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.8999083,12515,1678822359,898557350,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.24607608472332163,-0.10040117309598728,0.38975362553309645,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.9457096557617187,0.1580173095703125,10.022128149414062,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.9092462,12516,1678822359,908557454,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.25752767741066235,-0.11704592990898252,0.3772367684097241,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.024718310546875,0.13407529296874998,9.91438907470703,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.9201891,12517,1678822359,918558107,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.2749713825506813,-0.129296470923347,0.36578517572238334,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.5051765502929687,-0.06703764648437499,10.357316381835936,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.9295936,12518,1678822359,928577654,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.24940503608592066,-0.14074806361068773,0.3516704219449634,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.6536170532226562,-0.28730419921875,10.029310754394531,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.9404364,12519,1678822359,938577784,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.20053603008296664,-0.1527322885160443,0.32903355267928985,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.59376201171875,-0.5434837768554687,9.935936889648437,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.949946,12520,1678822359,948577930,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.14687333411786999,-0.16737967451148011,0.30360036426903314,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.7158662963867187,-0.6703764648437499,10.259154113769531,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.9593096,12521,1678822359,958577960,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.12010856516257364,-0.19148128237669723,0.276169805041217,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.6200982299804687,-0.4644751220703125,10.216058483886718,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.9703076,12522,1678822359,968597728,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.10492854694912197,-0.21065604222526774,0.25979136433722966,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.5770026000976562,-0.430956298828125,9.926360083007811,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.9796464,12523,1678822359,978597634,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.06444849837991756,-0.19560918206632003,0.24501082028728988,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.5578489868164063,-0.5722141967773438,10.177751257324218,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822359.9899232,12524,1678822359,988598262,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.01597896654047543,-0.21238709693381924,0.23901870783461163,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.3854664672851562,-1.0749965454101562,10.259154113769531,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822360.0000434,12525,1678822359,998617440,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.012383699068868458,-0.2359560725810205,0.2523345132850078,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.40462008056640625,-0.5674257934570313,9.919177478027343,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822360.0094454,12526,1678822360,8616865,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.004127899689622819,-0.2608566287732614,0.262321367372805,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.3280056274414062,-0.4740519287109375,9.983820922851562,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1678822360.020356,12527,1678822360,18618686,aquila2/os_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.007190534943213943,-0.27031085064304267,0.2733734858966338,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.46208092041015625,-0.32561142578124996,10.263942517089843,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
